"","date","country","activity","year","flu_activity_mean"
"10525","2009-12-06","Ukraine",654,"2009",492.826923076923
"10526","2009-12-06","United.States",2190,"2009",2680.65384615385
"10527","2009-12-06","Uruguay",64,"2009",110.961538461538
"10528","2009-12-13","Argentina",87,"2009",152.923076923077
"10529","2009-12-13","Australia",80,"2009",438.384615384615
"10530","2009-12-13","Austria",1036,"2009",906.096153846154
"10531","2009-12-13","Belgium",79,"2009",198.461538461538
"10532","2009-12-13","Bolivia",168,"2009",279.153846153846
"10533","2009-12-13","Brazil",122,"2009",211.230769230769
"10534","2009-12-13","Bulgaria",807,"2009",715.134615384615
"10535","2009-12-13","Canada",2077,"2009",2713.80769230769
"10536","2009-12-13","Chile",2,"2009",20.6538461538462
"10537","2009-12-13","France",424,"2009",154.653846153846
"10538","2009-12-13","Germany",955,"2009",874.942307692308
"10539","2009-12-13","Hungary",243,"2009",152.173076923077
"10540","2009-12-13","Japan",466,"2009",405.019230769231
"10541","2009-12-13","Mexico",1398,"2009",1135.57692307692
"10542","2009-12-13","Netherlands",42,"2009",58.8846153846154
"10543","2009-12-13","New.Zealand",14,"2009",50.8461538461538
"10544","2009-12-13","Norway",63,"2009",132.25
"10545","2009-12-13","Paraguay",131,"2009",267.192307692308
"10546","2009-12-13","Peru",151,"2009",200.615384615385
"10547","2009-12-13","Poland",124,"2009",106.173076923077
"10548","2009-12-13","Romania",1030,"2009",791.903846153846
"10549","2009-12-13","Russia",621,"2009",564.634615384615
"10550","2009-12-13","South.Africa",1917,"2009",2891.23076923077
"10551","2009-12-13","Spain",45,"2009",77.1346153846154
"10552","2009-12-13","Sweden",3,"2009",9.11538461538461
"10553","2009-12-13","Switzerland",153,"2009",112.230769230769
"10554","2009-12-13","Ukraine",919,"2009",492.826923076923
"10555","2009-12-13","United.States",2032,"2009",2680.65384615385
"10556","2009-12-13","Uruguay",62,"2009",110.961538461538
"10557","2009-12-20","Argentina",63,"2009",152.923076923077
"10558","2009-12-20","Australia",72,"2009",438.384615384615
"10559","2009-12-20","Austria",857,"2009",906.096153846154
"10560","2009-12-20","Belgium",67,"2009",198.461538461538
"10561","2009-12-20","Bolivia",144,"2009",279.153846153846
"10562","2009-12-20","Brazil",110,"2009",211.230769230769
"10563","2009-12-20","Bulgaria",808,"2009",715.134615384615
"10564","2009-12-20","Canada",1957,"2009",2713.80769230769
"10565","2009-12-20","Chile",1,"2009",20.6538461538462
"10566","2009-12-20","France",203,"2009",154.653846153846
"10567","2009-12-20","Germany",783,"2009",874.942307692308
"10568","2009-12-20","Hungary",229,"2009",152.173076923077
"10569","2009-12-20","Japan",472,"2009",405.019230769231
"10570","2009-12-20","Mexico",1360,"2009",1135.57692307692
"10571","2009-12-20","Netherlands",26,"2009",58.8846153846154
"10572","2009-12-20","New.Zealand",12,"2009",50.8461538461538
"10573","2009-12-20","Norway",42,"2009",132.25
"10574","2009-12-20","Paraguay",131,"2009",267.192307692308
"10575","2009-12-20","Peru",109,"2009",200.615384615385
"10576","2009-12-20","Poland",83,"2009",106.173076923077
"10577","2009-12-20","Romania",897,"2009",791.903846153846
"10578","2009-12-20","Russia",605,"2009",564.634615384615
"10579","2009-12-20","South.Africa",1722,"2009",2891.23076923077
"10580","2009-12-20","Spain",24,"2009",77.1346153846154
"10581","2009-12-20","Sweden",2,"2009",9.11538461538461
"10582","2009-12-20","Switzerland",124,"2009",112.230769230769
"10583","2009-12-20","Ukraine",889,"2009",492.826923076923
"10584","2009-12-20","United.States",2055,"2009",2680.65384615385
"10585","2009-12-20","Uruguay",57,"2009",110.961538461538
"10586","2009-12-27","Argentina",64,"2009",152.923076923077
"10587","2009-12-27","Australia",68,"2009",438.384615384615
"10588","2009-12-27","Austria",768,"2009",906.096153846154
"10589","2009-12-27","Belgium",59,"2009",198.461538461538
"10590","2009-12-27","Bolivia",131,"2009",279.153846153846
"10591","2009-12-27","Brazil",117,"2009",211.230769230769
"10592","2009-12-27","Bulgaria",863,"2009",715.134615384615
"10593","2009-12-27","Canada",2199,"2009",2713.80769230769
"10594","2009-12-27","Chile",2,"2009",20.6538461538462
"10595","2009-12-27","France",148,"2009",154.653846153846
"10596","2009-12-27","Germany",865,"2009",874.942307692308
"10597","2009-12-27","Hungary",152,"2009",152.173076923077
"10598","2009-12-27","Japan",333,"2009",405.019230769231
"10599","2009-12-27","Mexico",1478,"2009",1135.57692307692
"10600","2009-12-27","Netherlands",25,"2009",58.8846153846154
"10601","2009-12-27","New.Zealand",14,"2009",50.8461538461538
"10602","2009-12-27","Norway",36,"2009",132.25
"10603","2009-12-27","Paraguay",126,"2009",267.192307692308
"10604","2009-12-27","Peru",121,"2009",200.615384615385
"10605","2009-12-27","Poland",67,"2009",106.173076923077
"10606","2009-12-27","Romania",825,"2009",791.903846153846
"10607","2009-12-27","Russia",492,"2009",564.634615384615
"10608","2009-12-27","South.Africa",1923,"2009",2891.23076923077
"10609","2009-12-27","Spain",37,"2009",77.1346153846154
"10610","2009-12-27","Sweden",3,"2009",9.11538461538461
"10611","2009-12-27","Switzerland",59,"2009",112.230769230769
"10612","2009-12-27","Ukraine",759,"2009",492.826923076923
"10613","2009-12-27","United.States",2199,"2009",2680.65384615385
"10614","2009-12-27","Uruguay",54,"2009",110.961538461538
"10615","2010-01-03","Argentina",62,"2010",133.576923076923
"10616","2010-01-03","Australia",75,"2010",241.75
"10617","2010-01-03","Austria",735,"2010",615.538461538462
"10618","2010-01-03","Belgium",81,"2010",52.5576923076923
"10619","2010-01-03","Bolivia",126,"2010",226
"10620","2010-01-03","Brazil",120,"2010",172.5
"10621","2010-01-03","Bulgaria",770,"2010",457.711538461538
"10622","2010-01-03","Canada",2176,"2010",1304.90384615385
"10623","2010-01-03","Chile",1,"2010",16.3076923076923
"10624","2010-01-03","France",130,"2010",30.0769230769231
"10625","2010-01-03","Germany",877,"2010",653.846153846154
"10626","2010-01-03","Hungary",108,"2010",52.9615384615385
"10627","2010-01-03","Japan",350,"2010",40.5
"10628","2010-01-03","Mexico",1435,"2010",1144.30769230769
"10629","2010-01-03","Netherlands",31,"2010",22.0192307692308
"10630","2010-01-03","New.Zealand",13,"2010",33.5
"10631","2010-01-03","Norway",55,"2010",64.1923076923077
"10632","2010-01-03","Paraguay",118,"2010",192.634615384615
"10633","2010-01-03","Peru",122,"2010",164.25
"10634","2010-01-03","Poland",59,"2010",24.3076923076923
"10635","2010-01-03","Romania",880,"2010",620.115384615385
"10636","2010-01-03","Russia",554,"2010",448.5
"10637","2010-01-03","South.Africa",1643,"2010",2491.13461538462
"10638","2010-01-03","Spain",20,"2010",13.9807692307692
"10639","2010-01-03","Sweden",4,"2010",2.03846153846154
"10640","2010-01-03","Switzerland",45,"2010",20.0769230769231
"10641","2010-01-03","Ukraine",552,"2010",386.5
"10642","2010-01-03","United.States",2169,"2010",1406.92307692308
"10643","2010-01-03","Uruguay",56,"2010",97.8269230769231
"10644","2010-01-10","Argentina",62,"2010",133.576923076923
"10645","2010-01-10","Australia",61,"2010",241.75
"10646","2010-01-10","Austria",735,"2010",615.538461538462
"10647","2010-01-10","Belgium",61,"2010",52.5576923076923
"10648","2010-01-10","Bolivia",123,"2010",226
"10649","2010-01-10","Brazil",114,"2010",172.5
"10650","2010-01-10","Bulgaria",697,"2010",457.711538461538
"10651","2010-01-10","Canada",1683,"2010",1304.90384615385
"10652","2010-01-10","Chile",1,"2010",16.3076923076923
"10653","2010-01-10","France",82,"2010",30.0769230769231
"10654","2010-01-10","Germany",769,"2010",653.846153846154
"10655","2010-01-10","Hungary",100,"2010",52.9615384615385
"10656","2010-01-10","Japan",273,"2010",40.5
"10657","2010-01-10","Mexico",1518,"2010",1144.30769230769
"10658","2010-01-10","Netherlands",29,"2010",22.0192307692308
"10659","2010-01-10","New.Zealand",9,"2010",33.5
"10660","2010-01-10","Norway",42,"2010",64.1923076923077
"10661","2010-01-10","Paraguay",108,"2010",192.634615384615
"10662","2010-01-10","Peru",119,"2010",164.25
"10663","2010-01-10","Poland",51,"2010",24.3076923076923
"10664","2010-01-10","Romania",848,"2010",620.115384615385
"10665","2010-01-10","Russia",526,"2010",448.5
"10666","2010-01-10","South.Africa",1628,"2010",2491.13461538462
"10667","2010-01-10","Spain",17,"2010",13.9807692307692
"10668","2010-01-10","Sweden",2,"2010",2.03846153846154
"10669","2010-01-10","Switzerland",30,"2010",20.0769230769231
"10670","2010-01-10","Ukraine",414,"2010",386.5
"10671","2010-01-10","United.States",1916,"2010",1406.92307692308
"10672","2010-01-10","Uruguay",54,"2010",97.8269230769231
"10673","2010-01-17","Argentina",67,"2010",133.576923076923
"10674","2010-01-17","Australia",57,"2010",241.75
"10675","2010-01-17","Austria",757,"2010",615.538461538462
"10676","2010-01-17","Belgium",59,"2010",52.5576923076923
"10677","2010-01-17","Bolivia",129,"2010",226
"10678","2010-01-17","Brazil",109,"2010",172.5
"10679","2010-01-17","Bulgaria",620,"2010",457.711538461538
"10680","2010-01-17","Canada",1695,"2010",1304.90384615385
"10681","2010-01-17","Chile",1,"2010",16.3076923076923
"10682","2010-01-17","France",51,"2010",30.0769230769231
"10683","2010-01-17","Germany",767,"2010",653.846153846154
"10684","2010-01-17","Hungary",91,"2010",52.9615384615385
"10685","2010-01-17","Japan",236,"2010",40.5
"10686","2010-01-17","Mexico",1713,"2010",1144.30769230769
"10687","2010-01-17","Netherlands",28,"2010",22.0192307692308
"10688","2010-01-17","New.Zealand",8,"2010",33.5
"10689","2010-01-17","Norway",60,"2010",64.1923076923077
"10690","2010-01-17","Paraguay",108,"2010",192.634615384615
"10691","2010-01-17","Peru",113,"2010",164.25
"10692","2010-01-17","Poland",44,"2010",24.3076923076923
"10693","2010-01-17","Romania",760,"2010",620.115384615385
"10694","2010-01-17","Russia",524,"2010",448.5
"10695","2010-01-17","South.Africa",1632,"2010",2491.13461538462
"10696","2010-01-17","Spain",12,"2010",13.9807692307692
"10697","2010-01-17","Sweden",2,"2010",2.03846153846154
"10698","2010-01-17","Switzerland",27,"2010",20.0769230769231
"10699","2010-01-17","Ukraine",397,"2010",386.5
"10700","2010-01-17","United.States",1860,"2010",1406.92307692308
"10701","2010-01-17","Uruguay",53,"2010",97.8269230769231
"10702","2010-01-24","Argentina",67,"2010",133.576923076923
"10703","2010-01-24","Australia",53,"2010",241.75
"10704","2010-01-24","Austria",704,"2010",615.538461538462
"10705","2010-01-24","Belgium",64,"2010",52.5576923076923
"10706","2010-01-24","Bolivia",136,"2010",226
"10707","2010-01-24","Brazil",109,"2010",172.5
"10708","2010-01-24","Bulgaria",560,"2010",457.711538461538
"10709","2010-01-24","Canada",1619,"2010",1304.90384615385
"10710","2010-01-24","Chile",1,"2010",16.3076923076923
"10711","2010-01-24","France",48,"2010",30.0769230769231
"10712","2010-01-24","Germany",880,"2010",653.846153846154
"10713","2010-01-24","Hungary",96,"2010",52.9615384615385
"10714","2010-01-24","Japan",171,"2010",40.5
"10715","2010-01-24","Mexico",1781,"2010",1144.30769230769
"10716","2010-01-24","Netherlands",30,"2010",22.0192307692308
"10717","2010-01-24","New.Zealand",8,"2010",33.5
"10718","2010-01-24","Norway",45,"2010",64.1923076923077
"10719","2010-01-24","Paraguay",100,"2010",192.634615384615
"10720","2010-01-24","Peru",125,"2010",164.25
"10721","2010-01-24","Poland",40,"2010",24.3076923076923
"10722","2010-01-24","Romania",703,"2010",620.115384615385
"10723","2010-01-24","Russia",615,"2010",448.5
"10724","2010-01-24","South.Africa",1670,"2010",2491.13461538462
"10725","2010-01-24","Spain",11,"2010",13.9807692307692
"10726","2010-01-24","Sweden",3,"2010",2.03846153846154
"10727","2010-01-24","Switzerland",33,"2010",20.0769230769231
"10728","2010-01-24","Ukraine",398,"2010",386.5
"10729","2010-01-24","United.States",1861,"2010",1406.92307692308
"10730","2010-01-24","Uruguay",51,"2010",97.8269230769231
"10731","2010-01-31","Argentina",65,"2010",133.576923076923
"10732","2010-01-31","Australia",71,"2010",241.75
"10733","2010-01-31","Austria",757,"2010",615.538461538462
"10734","2010-01-31","Belgium",63,"2010",52.5576923076923
"10735","2010-01-31","Bolivia",134,"2010",226
"10736","2010-01-31","Brazil",114,"2010",172.5
"10737","2010-01-31","Bulgaria",585,"2010",457.711538461538
"10738","2010-01-31","Canada",1757,"2010",1304.90384615385
"10739","2010-01-31","Chile",1,"2010",16.3076923076923
"10740","2010-01-31","France",42,"2010",30.0769230769231
"10741","2010-01-31","Germany",877,"2010",653.846153846154
"10742","2010-01-31","Hungary",72,"2010",52.9615384615385
"10743","2010-01-31","Japan",110,"2010",40.5
"10744","2010-01-31","Mexico",1527,"2010",1144.30769230769
"10745","2010-01-31","Netherlands",28,"2010",22.0192307692308
"10746","2010-01-31","New.Zealand",11,"2010",33.5
"10747","2010-01-31","Norway",48,"2010",64.1923076923077
"10748","2010-01-31","Paraguay",95,"2010",192.634615384615
"10749","2010-01-31","Peru",115,"2010",164.25
"10750","2010-01-31","Poland",36,"2010",24.3076923076923
"10751","2010-01-31","Romania",645,"2010",620.115384615385
"10752","2010-01-31","Russia",640,"2010",448.5
"10753","2010-01-31","South.Africa",1730,"2010",2491.13461538462
"10754","2010-01-31","Spain",13,"2010",13.9807692307692
"10755","2010-01-31","Sweden",3,"2010",2.03846153846154
"10756","2010-01-31","Switzerland",31,"2010",20.0769230769231
"10757","2010-01-31","Ukraine",385,"2010",386.5
"10758","2010-01-31","United.States",1910,"2010",1406.92307692308
"10759","2010-01-31","Uruguay",53,"2010",97.8269230769231
"10760","2010-02-07","Argentina",70,"2010",133.576923076923
"10761","2010-02-07","Australia",84,"2010",241.75
"10762","2010-02-07","Austria",796,"2010",615.538461538462
"10763","2010-02-07","Belgium",65,"2010",52.5576923076923
"10764","2010-02-07","Bolivia",141,"2010",226
"10765","2010-02-07","Brazil",120,"2010",172.5
"10766","2010-02-07","Bulgaria",600,"2010",457.711538461538
"10767","2010-02-07","Canada",1736,"2010",1304.90384615385
"10768","2010-02-07","Chile",1,"2010",16.3076923076923
"10769","2010-02-07","France",35,"2010",30.0769230769231
"10770","2010-02-07","Germany",931,"2010",653.846153846154
"10771","2010-02-07","Hungary",68,"2010",52.9615384615385
"10772","2010-02-07","Japan",74,"2010",40.5
"10773","2010-02-07","Mexico",1567,"2010",1144.30769230769
"10774","2010-02-07","Netherlands",29,"2010",22.0192307692308
"10775","2010-02-07","New.Zealand",10,"2010",33.5
"10776","2010-02-07","Norway",44,"2010",64.1923076923077
"10777","2010-02-07","Paraguay",96,"2010",192.634615384615
"10778","2010-02-07","Peru",117,"2010",164.25
"10779","2010-02-07","Poland",34,"2010",24.3076923076923
"10780","2010-02-07","Romania",620,"2010",620.115384615385
"10781","2010-02-07","Russia",719,"2010",448.5
"10782","2010-02-07","South.Africa",1915,"2010",2491.13461538462
"10783","2010-02-07","Spain",10,"2010",13.9807692307692
"10784","2010-02-07","Sweden",3,"2010",2.03846153846154
"10785","2010-02-07","Switzerland",29,"2010",20.0769230769231
"10786","2010-02-07","Ukraine",403,"2010",386.5
"10787","2010-02-07","United.States",1944,"2010",1406.92307692308
"10788","2010-02-07","Uruguay",56,"2010",97.8269230769231
"10789","2010-02-14","Argentina",68,"2010",133.576923076923
"10790","2010-02-14","Australia",93,"2010",241.75
"10791","2010-02-14","Austria",844,"2010",615.538461538462
"10792","2010-02-14","Belgium",48,"2010",52.5576923076923
"10793","2010-02-14","Bolivia",145,"2010",226
"10794","2010-02-14","Brazil",130,"2010",172.5
"10795","2010-02-14","Bulgaria",567,"2010",457.711538461538
"10796","2010-02-14","Canada",1717,"2010",1304.90384615385
"10797","2010-02-14","Chile",2,"2010",16.3076923076923
"10798","2010-02-14","France",26,"2010",30.0769230769231
"10799","2010-02-14","Germany",946,"2010",653.846153846154
"10800","2010-02-14","Hungary",78,"2010",52.9615384615385
"10801","2010-02-14","Japan",51,"2010",40.5
"10802","2010-02-14","Mexico",1599,"2010",1144.30769230769
"10803","2010-02-14","Netherlands",29,"2010",22.0192307692308
"10804","2010-02-14","New.Zealand",10,"2010",33.5
"10805","2010-02-14","Norway",64,"2010",64.1923076923077
"10806","2010-02-14","Paraguay",96,"2010",192.634615384615
"10807","2010-02-14","Peru",121,"2010",164.25
"10808","2010-02-14","Poland",35,"2010",24.3076923076923
"10809","2010-02-14","Romania",640,"2010",620.115384615385
"10810","2010-02-14","Russia",720,"2010",448.5
"10811","2010-02-14","South.Africa",2019,"2010",2491.13461538462
"10812","2010-02-14","Spain",11,"2010",13.9807692307692
"10813","2010-02-14","Sweden",3,"2010",2.03846153846154
"10814","2010-02-14","Switzerland",26,"2010",20.0769230769231
"10815","2010-02-14","Ukraine",417,"2010",386.5
"10816","2010-02-14","United.States",2000,"2010",1406.92307692308
"10817","2010-02-14","Uruguay",57,"2010",97.8269230769231
"10818","2010-02-21","Argentina",71,"2010",133.576923076923
"10819","2010-02-21","Australia",136,"2010",241.75
"10820","2010-02-21","Austria",854,"2010",615.538461538462
"10821","2010-02-21","Belgium",55,"2010",52.5576923076923
